Page,X,Y,RawText,InterpretedCabin
9,1130,1261,fapcepc,fapcepc
9,1354,1261,|,
9,1493,1265,|,
9,1736,1265,|,
9,1960,1261,CdPccspc,cdpccspc
9,2260,1261,||,
9,2618,1265,|,
9,150,1317,pom,
9,439,1317,|,
9,450,1321,scar,
9,2250,1317,[5pcapc,5c
9,2454,1317,|,
9,2724,1317,5pcapc,5c
9,2915,1317,[|,
9,745,1374,|,
9,889,1374,sfepciepc,sfepciepc
9,1140,1374,|,
9,1271,1378,|,
9,1541,1374,sspcispcepcepc,sspcispcepcepc
9,2048,1374,|,
9,2180,1378,|,
9,2390,1378,|,
9,2594,1374,CT,
9,745,1430,|,
9,856,1430,sfepciepc_ercerc_,sfepciepc_ercerc_
9,1350,1430,|,
9,1502,1430,opcwpc,opcwpc
9,1758,1430,=|,
9,1982,1434,|,
9,2186,1434,|,
9,749,1491,|,
9,1120,1487,dapcropc,dapcropc
9,1350,1487,|,
9,1488,1491,|,
9,745,1543,"jepc,apc_[epc,apc_|erc.sec_","jepc,apc_[epc,apc_|erc.sec_"
9,1350,1543,|,
9,1495,1547,|,
9,1745,1547,|,
9,749,1604,a,
9,1140,1604,ee,
9,1857,1600,(27,
9,2265,1600,OOO,
9,745,1656,po,
9,940,1660,Ech,
9,2055,1656,orcspc,orcspc
9,2246,1656,|ercspc,|ercspc
9,2463,1656,|,
9,2621,1656,|,
9,745,1713,|,
9,889,1713,sfepcspc_|epc.spc,sfepcspc_|epc.spc
9,1350,1713,|,
9,1488,1717,|,
9,1712,1713,CT,
9,1956,1717,CT,
9,2450,1713,oczpc,oczpc
9,2723,1717,TT,
9,745,1769,po,
9,1851,1769,rca,rca
9,2450,1769,fpcapc,fpcapc
9,2713,1769,[spcapc,[spcapc
9,2929,1773,|,
9,150,1826,|,
9,242,1826,soe,
9,450,1830,|,
9,749,1830,aah,
9,2921,1826,fa,
9,2980,1826,ca,
9,3099,1826,|,
9,150,1882,|,
9,242,1882,som,
9,433,1882,|,
9,450,1886,scr,
9,2243,1882,[secre,
9,2454,1882,|,
9,2717,1882,srcerc,srcerc
9,2915,1882,|,
9,150,1939,|,
9,242,1939,sop,
9,446,1939,|,
9,450,1943,rer,
9,2710,1939,fac,
9,2921,1939,[aPCEPC,[apcepc
9,3092,1939,|,
9,150,1995,|,
9,242,1995,309,
9,446,1995,|,
9,604,1995,C‘iLC,
9,795,1995,CC,
9,986,1995,isepts,
9,1137,1995,[epsepts,
9,1354,1995,|,
9,1558,1995,"feptsiepts,",
9,1795,1995,=|,
9,1980,1999,|,
9,2060,1999,|,
9,150,2052,|,
9,242,2052,sto,
9,446,2052,|,
9,597,2056,CT,
9,1137,2052,ercshec,ercshec
9,1361,2056,|,
9,2026,2052,sscshc,
9,2250,2052,|,
9,2454,2052,fspcispc,fspcispc
9,2691,2052,|,
9,2849,2056,|,
9,150,2108,posts,
9,450,2112,Porch,porch
9,2223,2108,_fopcspc,_fopcspc
9,2447,2108,|ercspc,|ercspc
9,2691,2108,|,
9,2849,2108,|,
9,150,2165,|,
9,242,2165,siz,
9,446,2165,|,
9,597,2165,CT,
9,972,2165,scope,
9,1348,2165,|,
9,1493,2165,Scere,
9,1848,2165,opciopc,opciopc
9,2052,2165,|,
9,2184,2169,|,
9,2388,2169,|,
9,2618,2169,|,
9,150,2221,|,
9,242,2221,sis,
9,446,2221,|,
9,597,2221,CT,
9,907,2221,Csciapcspcapc,csciapcspcapc
9,1341,2221,|,
9,1565,2221,[spcapc,[spcapc
9,1815,2221,|,
9,1986,2225,|,
9,150,2278,|,
9,242,2278,sma,
9,439,2278,|,
9,597,2278,CT,
9,992,2278,pcs,pcs
9,1348,2278,|,
9,1558,2278,fscgpcspc.spc_,fscgpcspc.spc_
9,2046,2278,|,
9,2190,2282,|,
9,2388,2282,|,
9,2618,2282,|,
9,150,2334,|,
9,242,2334,sts,
9,413,2334,|,
9,617,2334,Cspczpc,cspczpc
9,940,2334,||,
9,154,1378,ee,
9,154,1434,ee,
9,154,1547,ee,
9,154,1604,ee,
9,154,1660,ee,
9,154,1717,ee,
9,154,1773,ee,
10,152,104,Camp,
10,259,104,Mather,
10,380,104,2026,
10,470,104,Waiting,
10,604,104,List,
10,153,217,Find,
10,228,213,your,
10,306,213,waiting,
10,433,217,list,
10,490,217,number.,
10,634,217,Count,
10,743,217,number,
10,877,217,of,
10,916,217,families,
10,1054,217,above,
10,1158,223,you,
10,1227,217,requesting,
10,1406,223,same,
10,1502,217,week(s),
10,1639,217,/,
10,1660,217,cabin,
10,1758,217,size(s).,
10,188,370,Waiting,
10,334,370,List#,
10,458,374,May31-June3,
10,755,374,June3-6,
10,946,374,June7-13,
10,1152,374,June14-20,
10,1367,374,June21-27,
10,1582,374,June28-July4,
10,1860,374,July5-11,
10,2066,374,July12-18,
10,2266,374,July19-25,
10,2472,374,July,
10,2549,374,26-Aug1,
10,2728,370,Aug,
10,2796,374,2-8,
10,2934,370,Aug,
10,3005,374,9-15,
10,150,413,|,
10,248,413,sie,
10,413,413,|,
10,597,413,CT,
10,992,413,pcp,pcp
10,1341,413,|,
10,1493,413,scope,
10,1848,413,opciopc_,opciopc_
10,2046,413,|,
10,2190,417,|,
10,2388,417,|,
10,2618,417,|,
10,150,470,|,
10,242,470,siz,
10,419,470,|,
10,597,470,CT,
10,788,470,Cis,
10,986,470,tsyapc,tsyapc
10,1130,470,feptsapc,feptsapc
10,1348,470,|,
10,1565,470,feptsapc,feptsapc
10,1815,470,|,
10,1980,474,|,
10,2190,470,ET,
10,150,526,|,
10,242,526,sis,
10,419,526,|,
10,597,526,CT,
10,847,526,Cacia,
10,1137,526,fapcapc,fapcapc
10,1315,526,|,
10,1348,526,fapcapc,fapcapc
10,1565,526,|,
10,1736,530,|,
10,1986,530,|,
10,154,587,a,
10,755,587,GG,
10,1150,583,(27,
10,1367,587,Gn,
10,1960,587,GO,
10,2368,583,(1077,
10,2572,583,Lo,
10,2724,583,(10710,
10,150,639,|,
10,242,639,sao,
10,450,643,|,
10,1124,639,ferczpc,ferczpc
10,1361,643,|,
10,150,696,Psat,
10,450,700,|,
10,1776,696,aPC,apc
10,2454,696,farcarc,farcarc
10,2710,696,farccapc,farccapc
10,2929,700,|,
10,150,752,|,
10,242,752,saz,
10,446,752,|,
10,597,752,CCT,
10,788,752,CCfarcepts,ccfarcepts
10,1130,752,[apcepts,[apcepts
10,1348,752,|,
10,1565,752,"fapcepts,","fapcepts,"
10,1789,752,=|,
10,1986,756,|,
10,2190,752,ET,
10,150,809,|,
10,242,809,sas,
10,446,809,|,
10,597,809,CT,
10,874,809,scrap,
10,1130,809,fopcapc,fopcapc
10,1361,809,||,
10,1576,813,ECC,
10,150,865,|,
10,242,865,saa,
10,450,869,|,
10,992,865,pcs,pcs
10,1341,865,|,
10,1558,865,fspcspcopc'spc_,fspcspcopc'spc_
10,2046,865,|,
10,2190,869,|,
10,2388,869,|,
10,2618,869,|,
10,150,922,psa,
10,450,926,|,
10,1394,922,scp,
10,2414,922,daca,
10,2980,922,caPC,capc
10,3099,922,|,
10,150,978,|,
10,242,978,sae,
10,446,978,|,
10,604,978,CT,
10,847,978,Crs,
10,1130,978,fopcspc,fopcspc
10,1348,978,|ercspc,|ercspc
10,1565,978,|,
10,1743,982,|,
10,1986,982,|,
10,150,1035,|,
10,242,1035,sam,
10,450,1039,|,
10,1137,1035,spcszhpc,spcszhpc
10,1361,1039,|,
10,150,1091,pose,
10,450,1095,arc,arc
10,2717,1091,daca,
10,2928,1091,ar,
10,2980,1091,caPC,capc
10,3092,1091,|,
10,150,1148,|,
10,268,1148,szg,
10,439,1148,|,
10,597,1148,CT,
10,900,1148,sspcispc,sspcispc
10,1146,1148,||,
10,1361,1152,cP,
10,150,1204,|,
10,268,1204,sg0,
10,439,1204,|,
10,716,1204,farce,farce
10,1130,1204,fapcsec,fapcsec
10,1354,1204,|,
10,1361,1208,Tac,
10,150,1261,|,
10,242,1261,sat,
10,446,1261,|,
10,604,1261,CT,
10,900,1261,Cdscizpc_fapcspc,cdscizpc_fapcspc
10,1354,1261,|,
10,1493,1265,TE,
10,150,1317,Pp,
10,242,1317,saz,
10,446,1317,|,
10,450,1321,recor,
10,2019,1317,_spcerpc,_spcerpc
10,2250,1317,|,
10,2388,1317,|,
10,2612,1317,dere,
10,2915,1317,|,
10,154,1378,pssst,
10,2118,1374,sc,
10,2454,1374,farcsrc,farcsrc
10,2684,1374,|,
10,2928,1374,a,
10,2980,1374,C5PC,5c
10,150,1430,psa,
10,450,1434,|,
10,1631,1430,src,src
10,2223,1430,_[apcazpc_|src.sec_,_[apcazpc_|src.sec_
10,2697,1430,|,
10,2849,1434,|,
10,150,1487,|,
10,242,1487,sas,
10,413,1487,|,
10,630,1487,Tach,
10,1348,1487,fapcispc,fapcispc
10,1558,1487,|,
10,1835,1487,fapcipc,fapcipc
10,2052,1487,|,
10,2190,1491,|,
10,2388,1491,|,
10,2618,1491,|,
10,150,1543,psa,
10,413,1543,|,
10,1032,1543,force,force
10,1854,1543,||,
10,2296,1543,scr,
10,2710,1543,forcierc,forcierc
10,2929,1547,|,
10,150,1600,|,
10,242,1600,saz,
10,450,1604,|,
10,867,1600,scp,
10,1146,1604,||,
10,154,1660,a,
10,466,1660,a,
10,755,1660,GG,
10,1150,1656,C1,
10,1367,1660,On,
10,1960,1660,(OG,
10,150,1713,|,
10,248,1713,sso,
10,450,1717,|,
10,749,1717,aPC,apc
10,2460,1713,arch,arch
10,2717,1713,farccapc,farccapc
10,2915,1713,|,
10,154,1773,7,
10,466,1773,a,
10,755,1769,Ge,
10,946,1773,GQ,
10,1367,1773,Gn,
10,1861,1769,(QO,
10,2289,1769,oo,
10,2599,1773,GO,
10,150,1826,Psat,
10,426,1826,PC,pc
10,1578,1826,rcsec,rcsec
10,1907,1830,|,
10,2276,1826,czpc|spcsec,czpc|spcsec
10,2691,1826,|,
10,2849,1830,|,
10,150,1882,|,
10,242,1882,saa,
10,446,1882,|,
10,597,1882,CT,
10,861,1882,fac,
10,1137,1882,fapcapc,fapcapc
10,1348,1882,|,
10,1361,1886,TE,
10,150,1939,|,
10,242,1939,sas,
10,450,1943,|,
10,907,1939,idspciapc,idspciapc
10,1146,1939,||,
10,1618,1939,CCPC,ccpc
10,2046,1939,|spcapc,|spcapc
10,2256,1939,|,
10,2388,1943,|,
10,2618,1943,|,
10,150,1995,psa,
10,450,1999,Pacer,
10,2019,1995,_farcyepc_[apcepc,_farcyepc_[apcepc
10,2454,1995,|,
10,2618,1995,|,
10,2855,1995,|,
10,150,2052,pas,
10,450,2056,aPC,apc
10,2454,2052,farcarcfarcarc,farcarcfarcarc
10,2915,2052,|,
10,150,2108,psa,
10,450,2112,Tarra,
10,2921,2108,[ar,
10,2980,2108,c.aPC,c.apc
10,3092,2108,|,
10,150,2165,|,
10,242,2165,saz,
10,450,2169,|,
10,893,2165,crap,
10,1146,2169,P|,
10,2315,2169,aC,
10,3099,2169,|,
10,1146,2225,po,
10,2241,2221,fercerc_fercierc_,fercerc_fercierc_
10,2708,2221,|ercerc,|ercerc
10,2919,2221,[|,
10,940,2282,pT,
10,1361,2282,arcs,arcs
10,2450,2278,fapcierc[apcepc,fapcierc[apcepc
10,2917,2278,|,
10,150,2334,|,
10,242,2334,350,
10,439,2334,|,
10,617,2334,Cdarc3pc,3c
10,913,2334,_Japciapc_[apcsec,_japciapc_[apcsec
10,1348,2334,|,
10,1493,2338,|,
10,1716,2334,CT,
10,1953,2334,CT,
11,152,104,Camp,
11,259,104,Mather,
11,380,104,2026,
11,470,104,Waiting,
11,604,104,List,
11,153,217,Find,
11,228,213,your,
11,306,213,waiting,
11,433,217,list,
11,490,217,number.,
11,634,217,Count,
11,743,217,number,
11,877,217,of,
11,916,217,families,
11,1054,217,above,
11,1158,223,you,
11,1227,217,requesting,
11,1406,223,same,
11,1502,217,week(s),
11,1639,217,/,
11,1660,217,cabin,
11,1758,217,size(s).,
11,188,370,Waiting,
11,334,370,List#,
11,458,374,May31-June3,
11,755,374,June3-6,
11,946,374,June7-13,
11,1152,374,June14-20,
11,1367,374,June21-27,
11,1582,374,June28-July4,
11,1860,374,July5-11,
11,2066,374,July12-18,
11,2266,374,July19-25,
11,2472,374,July,
11,2549,374,26-Aug1,
11,2728,370,Aug,
11,2796,374,2-8,
11,2934,370,Aug,
11,3005,374,9-15,
11,150,413,|,
11,242,413,set,
11,446,413,|,
11,597,413,CT,
11,847,413,Cccp,
11,1124,413,fopcspc,fopcspc
11,1348,413,|,
11,1493,417,|,
11,1743,417,|,
11,1986,417,|,
11,150,470,|,
11,242,470,sez,
11,446,470,|,
11,630,470,TT,
11,1150,470,pcapc,pcapc
11,1354,470,spcapc,spcapc
11,1565,470,|,
11,1743,474,|,
11,1986,474,|,
11,2526,474,8a,
11,150,526,|,
11,242,526,ses,
11,450,530,|,
11,847,526,Cacia,
11,1137,526,fapcapc,fapcapc
11,1341,526,|,
11,1565,526,fapcapc,fapcapc
11,1815,526,|,
11,1854,530,|,
11,150,583,|,
11,242,583,ssa,
11,450,587,|,
11,907,583,sfpcispc,sfpcispc
11,1146,587,P|,
11,2315,583,arch,arch
11,2921,583,[aPC,[apc
11,3020,583,6PC,6c
11,3092,583,|,
11,150,639,pss,
11,450,643,|,
11,946,639,cigzpc,cigzpc
11,1146,639,P|,
11,1361,643,rch,rch
11,2921,639,[8P,
11,2980,639,CPC,cpc
11,3086,639,_,
11,3099,639,|,
11,150,696,|,
11,248,696,sss,
11,413,696,|,
11,604,700,CT,
11,1835,696,fsrcerc_opcispc,fsrcerc_opcispc
11,2250,696,|,
11,2388,700,|,
11,2704,696,fsrcorc,fsrcorc
11,2929,700,|,
11,150,752,|,
11,261,752,se7,
11,419,752,|,
11,597,752,CT,
11,847,752,Carp,
11,1137,752,fapcispc,fapcispc
11,1348,752,arcsec,arcsec
11,1565,752,|,
11,1736,756,|,
11,1986,756,|,
11,154,813,a,
11,755,813,GG,
11,1150,813,GG,
11,1960,809,(OO,
11,2263,809,C72,
11,2704,809,Com,
11,150,865,|,
11,242,865,sso,
11,446,865,|,
11,597,865,CT,
11,847,865,Cdr,
11,1144,865,apcapc,apcapc
11,1341,865,|,
11,1565,865,fapcapc,fapcapc
11,1815,865,|,
11,1986,869,|,
11,2289,869,|,
11,150,922,|,
11,242,922,seo,
11,446,922,|,
11,597,922,CT,
11,861,922,fpr,
11,1146,926,P|,
11,2085,922,sc,
11,2342,922,apc,apc
11,2454,922,|,
11,2710,922,fapcapc,fapcapc
11,2929,926,|,
11,150,978,poset,
11,426,978,|,
11,450,982,rez,
11,2921,978,[5PC.3PC,5c
11,3099,978,|,
11,150,1035,|p,
11,242,1035,sez,
11,446,1035,|,
11,450,1039,esr,
11,2724,1035,5,
11,2750,1035,PC5PC__[5PC.EPC,5c
11,3092,1035,|,
11,150,1091,poses,
11,419,1091,|,
11,450,1095,cere,
11,2052,1091,spcwpc,spcwpc
11,2250,1091,|,
11,2388,1091,|,
11,2704,1091,dorc,dorc
11,2915,1091,|,
11,150,1148,|,
11,242,1148,see,
11,426,1148,|,
11,1065,1148,cap,
11,1841,1148,forcrapc,forcrapc
11,2052,1148,|,
11,2184,1152,||,
11,2730,1148,scapc,scapc
11,150,1204,poses,
11,419,1204,|,
11,450,1208,arc,arc
11,2046,1204,farciapc,farciapc
11,2243,1204,lapcapc,lapcapc
11,2454,1204,|,
11,2618,1204,||,
11,150,1261,|,
11,242,1261,ses,
11,413,1261,|,
11,597,1261,CT,
11,841,1261,CT,
11,1071,1261,sch,
11,1348,1261,|,
11,1565,1261,scerpc,scerpc
11,1809,1261,opciopc,opciopc
11,2052,1261,|,
11,2184,1265,|,
11,2388,1265,|,
11,2618,1265,|,
11,2822,1265,CT,
11,150,1317,|,
11,242,1317,sem,
11,433,1317,|,
11,450,1321,rch,rch
11,2223,1317,_fepcrerpc,_fepcrerpc
11,2447,1317,|orcierc,|orcierc
11,2691,1317,|,
11,2849,1317,|,
11,150,1374,|,
11,242,1374,ses,
11,446,1374,|,
11,1032,1374,fect,
11,1841,1374,forcrapc_|epc.apc,forcrapc_|epc.apc
11,2256,1374,|,
11,2388,1378,|,
11,2618,1378,|,
11,2855,1378,|,
11,154,1434,psec,
11,2717,1430,farce,farce
11,2921,1430,[aPc.3PC,3c
11,3099,1430,|,
11,150,1487,|,
11,242,1487,smo,
11,446,1487,|,
11,597,1487,CT,
11,1249,1491,PC,pc
11,1855,1487,grcsspc,grcsspc
11,2052,1487,|,
11,2190,1491,||,
11,150,1543,posmt,
11,450,1547,|,
11,1025,1543,forcsrec,forcsrec
11,1361,1547,|,
11,150,1600,psa,
11,450,1604,|,
11,1446,1600,rcs,rcs
11,2223,1600,_fercierc,_fercierc
11,2447,1600,|opcierc,|opcierc
11,2691,1600,|,
11,2849,1604,|,
11,150,1656,psa,
11,446,1656,|,
11,821,1656,forse,
11,1361,1660,|,
11,2322,1656,rch,rch
11,2921,1656,[oP,
11,2980,1656,CSP,
11,3059,1656,C,
11,3092,1656,|,
11,150,1713,|,
11,242,1713,sma,
11,446,1713,|,
11,450,1717,arch,arch
11,2046,1713,farciapc,farciapc
11,2250,1713,fapcapc,fapcapc
11,2460,1713,|,
11,2618,1713,||,
11,154,1773,2,
11,755,1773,GG,
11,1177,1769,0c,
11,1367,1773,Gn,
11,1960,1773,GO,
11,2730,1769,OO,
11,150,1826,|,
11,242,1826,sve,
11,413,1826,|,
11,597,1826,CT,
11,907,1826,ipciapc,ipciapc
11,1146,1826,||,
11,1486,1826,feces,
11,1815,1826,|,
11,1986,1830,|,
11,2427,1826,spc,spc
11,150,1882,|,
11,248,1882,azz,
11,597,1882,CT,
11,900,1882,ifrcspc,ifrcspc
11,1137,1882,|,
11,1275,1886,|,
11,1815,1882,sfrcsrc,sfrcsrc
11,2046,1882,|,
11,2060,1886,|,
11,150,1939,|,
11,242,1939,sve,
11,446,1939,|,
11,450,1943,oP,
11,2460,1939,orc,orc
11,2546,1939,erC5PcorcC,5c
11,2915,1939,|,
11,150,1995,|,
11,242,1995,svg,
11,446,1995,|,
11,834,1995,spac,
11,1361,1999,|,
11,1999,1995,capo,
11,2704,1995,dacarc,dacarc
11,2929,1999,|,
11,154,2056,a,
11,604,2056,GG,
11,1150,2056,CG,
11,1960,2056,GG,
11,150,2108,poset,
11,426,2108,|,
11,450,2112,ar,
11,2921,2108,[5P,
11,2980,2108,CAP,
11,3059,2108,C,
11,3092,2108,|,
11,150,2165,|,
11,242,2165,sez,
11,450,2169,|,
11,920,2165,fpcrapc,fpcrapc
11,1146,2165,P|,
11,1881,2165,aC,
11,2454,2165,fapcapc,fapcapc
11,2723,2169,||,
11,150,2221,poses,
11,426,2221,|,
11,828,2221,eps,
11,1361,2225,|,
11,150,2278,|,
11,242,2278,sea,
11,439,2278,|,
11,630,2278,sfsrcorpc,sfsrcorpc
11,926,2278,|opcepc,|opcepc
11,1137,2278,|,
11,1275,2282,|,
11,1473,2278,CE,
11,1716,2278,CE,
11,2171,2278,isco,
11,2723,2282,|,
11,150,2334,|,
11,242,2334,ses,
11,413,2334,|,
11,604,2334,CT,
11,861,2334,farce,farce
11,1137,2334,fapcspc,fapcspc
11,1348,2334,japcspc,japcspc
11,1565,2334,|,
11,1736,2338,|,
11,1960,2334,CT,
12,152,104,Camp,
12,259,104,Mather,
12,380,104,2026,
12,470,104,Waiting,
12,604,104,List,
12,153,217,Find,
12,228,213,your,
12,306,213,waiting,
12,433,217,list,
12,490,217,number.,
12,634,217,Count,
12,743,217,number,
12,877,217,of,
12,916,217,families,
12,1054,217,above,
12,1158,223,you,
12,1227,217,requesting,
12,1406,223,same,
12,1502,217,week(s),
12,1639,217,/,
12,1660,217,cabin,
12,1758,217,size(s).,
12,188,370,Waiting,
12,334,370,List#,
12,458,374,May31-June3,
12,755,374,June3-6,
12,946,374,June7-13,
12,1152,374,June14-20,
12,1367,374,June21-27,
12,1582,374,June28-July4,
12,1860,374,July5-11,
12,2066,374,July12-18,
12,2266,374,July19-25,
12,2472,374,July,
12,2549,374,26-Aug1,
12,2728,370,Aug,
12,2796,374,2-8,
12,2934,370,Aug,
12,3005,374,9-15,
12,150,413,|,
12,242,413,ses,
12,419,413,|,
12,597,417,CT,
12,1124,413,fercapc,fercapc
12,1361,417,|,
12,1822,413,Cdsrcapc_|opcapc,cdsrcapc_|opcapc
12,2256,413,|,
12,2388,417,|,
12,2618,417,|,
12,150,470,|,
12,242,470,sem,
12,433,470,|,
12,450,474,csp,
12,2460,470,|,
12,150,526,|,
12,242,526,ses,
12,433,526,|,
12,1065,526,csc,
12,1841,526,fprcsrc_|spcspc,fprcsrc_|spcspc
12,2256,526,|,
12,2388,530,|,
12,2618,530,|,
12,271,600,a,
12,602,587,GG,
12,1149,587,CD,
12,1721,583,GG,
12,2367,587,OO,
12,150,639,|,
12,268,639,s90,
12,406,639,|,
12,637,639,sdacrapc,sdacrapc
12,940,643,|,
12,2315,639,aca,
12,2980,639,CaP,
12,271,713,391,
12,450,696,Hf},
12,1041,696,_}|,
12,1277,700,ff,
12,1741,700,|,
12,2056,696,ppesepe_fape.ape,
12,2441,696,fsrcarc,fsrcarc
12,2686,696,{|__|,
12,2974,700,_,
12,745,752,po,
12,940,756,fap,
12,2720,752,spcapc,spcapc
12,2917,752,[apciapc,[apciapc
12,3088,752,|,
12,749,813,a,
12,1619,813,TR,
12,2036,813,a,
12,745,865,po,
12,940,869,Tora,
12,1811,865,|,
12,2186,865,orcas,orcas
12,2693,865,|,
12,749,922,pT,
12,1113,922,idapcrgrc,idapcrgrc
12,1350,922,|,
12,1488,926,|,
12,745,978,po,
12,1126,978,dapcssrc,dapcssrc
12,1361,978,||,
12,1576,982,PP,
12,749,1035,ee,
12,1065,1039,a,
12,1670,1035,ee,
12,2101,1035,ee,
12,2477,1035,eee,
12,877,1091,ec],
12,936,1148,|,
12,1074,1152,|,
12,1252,1148,CT,
12,1541,1148,isciapcopcapc,isciapcopcapc
12,2048,1148,|,
12,2180,1152,|,
12,2390,1152,TC,
12,936,1204,apcapc,apcapc
12,1133,1204,japcarpc,japcarpc
12,1350,1204,|,
12,1489,1208,|,
12,1739,1204,TE,
12,745,1240,ET,
12,878,1244,oN,
12,749,1278,Sc,
12,1690,1321,A,
12,271,1391,403,
12,749,1378,|,
12,929,1374,fepcapc,fepcapc
12,1126,1374,|spcapc,|spcapc
12,1344,1374,|,
12,1574,1374,spcapc,spcapc
12,1811,1374,|,
12,1982,1378,|,
12,2180,1378,|,
12,2364,1378,CC,
12,150,1430,|,
12,242,1430,doa,
12,446,1430,|,
12,841,1434,pcp,pcp
12,1361,1434,|,
12,2105,1430,cap,
12,2466,1434,|,
12,2730,1430,scapc,scapc
12,2929,1434,|,
12,749,1491,a,
12,1357,1487,po,
12,1989,1487,scree,
12,2260,1491,|,
12,2594,1487,CT,
12,1854,1547,a,
12,2133,1543,ee,
12,2260,1547,eo,
12,150,1579,(a7,
12,450,1579,[||,
12,940,1583,___apcarc[_|arcapc__fapoerc,___apcarc[_|arcapc__fapoerc
12,2058,1579,[||,
12,2683,1579,+.,
12,2850,1579,|,
12,150,1656,|,
12,242,1660,40g,
12,446,1656,|,
12,597,1656,CTC,
12,907,1656,Cercsazpc,cercsazpc
12,1124,1656,fopcsec,fopcsec
12,1348,1656,|,
12,1493,1660,|,
12,1743,1660,|,
12,1960,1656,sfpcszpc,sfpcszpc
12,2256,1656,|,
12,2388,1660,|,
12,150,1713,|,
12,275,1713,4oo,
12,433,1713,|,
12,597,1713,CTC,
12,788,1713,CCC,
12,1130,1713,fepcapc,fepcapc
12,1341,1713,|,
12,1558,1713,fepcapc,fepcapc
12,1815,1713,|,
12,1986,1717,|,
12,2289,1717,|,
12,150,1769,|,
12,242,1769,ato,
12,433,1769,|,
12,597,1769,CT,
12,861,1769,farce,farce
12,1130,1769,fapcizec,fapcizec
12,1341,1769,|,
12,1558,1769,fapc'gpc,fapc'gpc
12,1815,1769,|,
12,1986,1773,|,
12,2190,1769,ET,
12,150,1826,po,
12,268,1826,att,
12,426,1826,|,
12,450,1830,scar,
12,2046,1826,|seciapc_[spcapc,|seciapc_[spcapc
12,2454,1826,|,
12,2618,1826,||,
12,150,1882,pata,
12,439,1882,|,
12,814,1882,frac,
12,1348,1882,|,
12,1558,1882,fapcapcfapcarc,fapcapcfapcarc
12,2052,1882,|,
12,2190,1886,|,
12,2388,1886,|,
12,2618,1886,|,
12,150,1939,|,
12,242,1939,ats,
12,446,1939,|,
12,624,1939,Tsar,
12,1130,1939,fpcapc,fpcapc
12,1341,1939,|,
12,1558,1939,fspcapc,fspcapc
12,1809,1939,|,
12,1980,1943,|,
12,150,1995,pate,
12,450,1999,Perce,perce
12,2460,1995,|,
12,150,2052,pats,
12,450,2056,Pfc,
12,154,2112,5,
12,782,2108,00,
12,1150,2112,GG,
12,1960,2112,(OO,
12,154,2169,5,
12,755,2169,GG,
12,1150,2165,GO,
12,1367,2169,Gn,
12,1861,2165,GY,
12,2065,2165,GO,
12,2263,2165,"(30K,",
12,2381,2165,<0,
12,150,2221,pats,
12,450,2225,|,
12,913,2221,iscapc,iscapc
12,1146,2221,||,
12,1506,2221,pcp,pcp
12,1854,2221,||,
12,2421,2221,sarc,sarc
12,2929,2225,|,
12,150,2278,|,
12,248,2278,ato,
12,433,2278,|,
12,450,2282,farce,farce
12,2046,2278,farcyspc_fapcierc,farcyspc_fapcierc
12,2454,2278,|,
12,2618,2278,|,
12,2849,2278,|,
12,150,2334,|,
12,242,2334,azo,
12,446,2334,|,
12,604,2334,CT,
12,880,2334,rcs,rcs
12,1130,2334,fopcspc,fopcspc
12,1348,2334,|,
12,1493,2338,|,
12,1723,2334,Cdrcspc,cdrcspc
12,2060,2334,||,
12,2388,2338,|,
13,152,104,Camp,
13,259,104,Mather,
13,380,104,2026,
13,470,104,Waiting,
13,604,104,List,
13,153,217,Find,
13,228,213,your,
13,306,213,waiting,
13,433,217,list,
13,490,217,number.,
13,634,217,Count,
13,743,217,number,
13,877,217,of,
13,916,217,families,
13,1054,217,above,
13,1158,223,you,
13,1227,217,requesting,
13,1406,223,same,
13,1502,217,week(s),
13,1639,217,/,
13,1660,217,cabin,
13,1758,217,size(s).,
13,188,370,Waiting,
13,334,370,List#,
13,458,374,May31-June3,
13,755,374,June3-6,
13,946,374,June7-13,
13,1152,374,June14-20,
13,1367,374,June21-27,
13,1582,374,June28-July4,
13,1860,374,July5-11,
13,2066,374,July12-18,
13,2266,374,July19-25,
13,2472,374,July,
13,2549,374,26-Aug1,
13,2728,370,Aug,
13,2796,374,2-8,
13,2934,370,Aug,
13,3005,374,9-15,
13,150,413,pat,
13,450,417,Pfr,
13,1940,413,zrc_[srcizpc_[apcapc,zrc_[srcizpc_[apcapc
13,2454,413,|,
13,2618,413,||,
13,150,470,pan,
13,446,470,|,
13,450,474,rcp,rcp
13,2052,470,spcispc,spcispc
13,2256,470,|,
13,2388,470,|,
13,2730,470,5CorC,5c
13,2915,470,|,
13,150,526,pag,
13,450,530,|,
13,1124,526,fepczpc,fepczpc
13,1348,526,|,
13,1558,526,fapcgpc,fapcgpc
13,1854,526,||,
13,150,583,|,
13,242,583,aa,
13,446,583,|,
13,597,583,CTC,
13,900,583,ssrciszpc,ssrciszpc
13,1124,583,fopcspc,fopcspc
13,1354,583,|,
13,1499,587,|,
13,1743,587,|,
13,1986,587,|,
13,2552,583,CPC,cpc
13,150,639,pas,
13,450,643,Pfc,
13,2717,639,fercerc,fercerc
13,2901,639,[oP,
13,2980,639,cer,
13,3086,639,_|,
13,150,696,|,
13,242,696,ae,
13,413,696,|,
13,597,696,CT,
13,847,696,Cds,
13,1144,696,apcapc,apcapc
13,1354,696,|,
13,1493,700,|,
